"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","municipality_id","stop_desc","stop_timezone","wheelchair_boarding","platform_code","vehicle_type"
"135038","","Vehkjärventie 334","60.6424942569872","27.1937681508738","3","","0","","","","","0","",""
"135039","","Vehkjärventie 378","60.6460125074855","27.197181342783","3","","0","","","","","0","",""
"135040","","Vehkjärventie 378","60.6460392060501","27.1971917861047","3","","0","","","","","0","",""
"135041","","Vehkjärventie 398","60.6476355988041","27.1979691676982","3","","0","","","","","0","",""
"135042","","Vehkjärventie 404","60.6480874215262","27.1985508636943","3","","0","","","","","0","",""
"135043","","Parkonpuolentie 60","60.6573787549386","27.1997733186075","3","","0","","","","","0","",""
"135044","","Parkonpuolentie 70","60.6584223587142","27.2002464330916","3","","0","","","","","0","",""
"135045","","Parkonpuolentie 104","60.6610816527858","27.1978861752148","3","","0","","","","","0","",""
"135046","","Parkonpuolentie 110","60.6613200623245","27.196693270754","3","","0","","","","","0","",""
"135047","","Parkonpuolentie 146","60.661700363798","27.1902618316552","3","","0","","","","","0","",""
"135048","","Parkonpuolentie 152","60.6621735894875","27.1895607749992","3","","0","","","","","0","",""
"135049","","Parkonpuolentie 214","60.666841101044","27.1838601634395","3","","0","","","","","0","",""
"135050","","Parkonpuolentie 222","60.6673512110411","27.1833200296481","3","","0","","","","","0","",""
"135051","","Parkonpuolentie 248","60.6684729042991","27.1797240518212","3","","0","","","","","0","",""
"135052","","Parkonpuolentie 256","60.6686553455043","27.178474586394","3","","0","","","","","0","",""
"135053","","Parkonpuolentie 274","60.6696870269276","27.1758799845458","3","","0","","","","","0","",""
"135054","","Parkonpuolentie 280","60.6701265893478","27.1756884142103","3","","0","","","","","0","",""
"135055","","Töytäri 20","60.613684765722","27.1935191734961","3","","0","","","","","0","",""
"135056","","Töytäri 31","60.6129493667994","27.1953879714203","3","","0","","","","","0","",""
"135057","","Töytäri 85","60.6103508948024","27.2032006375186","3","","0","","","","","0","",""
"135058","","Töytäri 95","60.6096518069634","27.2035842902571","3","","0","","","","","0","",""
"135059","","Töytäri 131","60.6069901376928","27.2068118250789","3","","0","","","","","0","",""
"135060","","Kirkkojärvi 468","60.6061732019309","27.2071601166077","3","","0","","","","","0","",""
"135061","","Kirkkojärvi 438","60.6032366946476","27.2056323980556","3","","0","","","","","0","",""
"135062","","Kirkkojärvi 428","60.6022938395419","27.2058074718036","3","","0","","","","","0","",""
"135063","","Kirkkojärvi 376","60.5983962835806","27.2104448834527","3","","0","","","","","0","",""
"135064","","Kirkkojärvi 352","60.5961991070523","27.2105616791463","3","","0","","","","","0","",""
"135065","","Kirkkojärvi 314","60.593218912126","27.210692525161","3","","0","","","","","0","",""
"135066","","Kirkkojärvi 300","60.592248130885","27.2116548680654","3","","0","","","","","0","",""
"135067","","Kirkkojärvi 256","60.5892361159988","27.2145160112535","3","","0","","","","","0","",""
"135068","","Kirkkojärvi 246","60.5887626075313","27.2161943551848","3","","0","","","","","0","",""
"135069","","Kirkkojärvi 180","60.5841501809734","27.2221644193726","3","","0","","","","","0","",""
"135070","","Kirkkojärvi 170","60.5832966467204","27.2229803191984","3","","0","","","","","0","",""
"135071","","Kirkkojärvi 94","60.5768344658967","27.2248326344526","3","","0","","","","","0","",""
"135072","","Kirkkojärvi 90","60.5765509207803","27.2253790935457","3","","0","","","","","0","",""
"135073","","Kirkkojärvi 48","60.5732736115161","27.2276179721853","3","","0","","","","","0","",""
"135074","","Kirkkojärvi 40","60.5725534591458","27.2274769986278","3","","0","","","","","0","",""
"135075","","Vilniementie 215","60.5385702501435","27.2307907813693","3","","0","","","","","0","",""
"135076","","Vilniementie 261","60.5348861071448","27.2338840069611","3","","0","","","","","0","",""
"135077","","Vilniementie 271","60.5344224481136","27.235135437035","3","","0","","","","","0","",""
"135078","","Vilniementie 327","60.5306940181148","27.2413774815001","3","","0","","","","","0","",""
"135079","","Vilniementie 337","60.5299453763354","27.2424880613125","3","","0","","","","","0","",""
"135080","","Vilniementie 369","60.5280762851524","27.2469528517667","3","","0","","","","","0","",""
"135081","","Vilniementie 381","60.5276820635536","27.2485340797035","3","","0","","","","","0","",""
"135082","","Vilniementie 449","60.5254796033414","27.2599728122357","3","","0","","","","","0","",""
"135083","","Vilniementie 459","60.5253596156725","27.2618441218042","3","","0","","","","","0","",""
"135084","","Onkamaantie 969","60.6601654811586","27.4064212263227","4","","0","","","","","0","",""
"155478","","Tehtaankatu I","60.4937924327742","26.9637325148429","2","","0","","","","","0","",""
"155479","","Tehtaankatu L","60.4938359195099","26.9634430520272","2","","0","","","","","0","",""
"155480","","Sunilantie E","60.4946942001117","26.9546766616039","2","","0","","","","","0","",""
"155481","","Sunilantie P","60.4958535651868","26.9553121627095","2","","0","","","","","0","",""
"155482","","Valliniemenkatu L","60.4965041401856","26.9604185354364","2","","0","","","","","0","",""
"155483","","Valliniemenkatu I","60.4963630987716","26.9598185863301","2","","0","","","","","0","",""
"155484","","Pakinkatu E","60.4953850583515","26.9591839618004","2","","0","","","","","0","",""
"155485","","Ahlströmintie L","60.5069958289715","26.9183993257364","2","","0","","","","","0","",""
"155486","","Ahlströmintie I","60.5069704541533","26.9187245067353","2","","0","","","","","0","",""
"155487","","Ahlströmintie L","60.5081640037152","26.9220917338016","2","","0","","","","","0","",""
"155488","","Ahlströmintie I","60.5086723560774","26.9237565963694","2","","0","","","","","0","",""
"155489","","Karhuvuorentie L","60.4800928979023","26.87152788788","2","","0","","","","","0","",""
"155490","","Lankilantie E","60.4890203439448","26.8800013425912","2","","0","","","","","0","",""
"155491","","Lankilantie P","60.4897427811446","26.8795426450506","2","","0","","","","","0","",""
"155492","","Lankilantie E","60.4912601423088","26.8774111096532","2","","0","","","","","0","",""
"155493","","Lankilantie P","60.492151345738","26.8760205846528","2","","0","","","","","0","",""
"155494","","Lankilantie E","60.4931851043027","26.8744259878012","2","","0","","","","","0","",""
"155495","","Lankilantie P","60.4946151888533","26.8732962274509","2","","0","","","","","0","",""
"155496","","Mussalontie P","60.4955118337032","26.8718685490895","2","","0","","","","","0","",""
"155497","","Mussalontie E","60.4969194594458","26.8716180405192","2","","0","","","","","0","",""
"155498","","Keskuskatu 27 I","60.463749145728","26.9389453263854","2","","0","","","","","0","",""
"155499","","Keskuskatu 17 I","60.4654222738539","26.9430343583187","2","","0","","","","","0","",""
"155500","","Keskuskatu 7 I","60.4670243389161","26.9469232580725","2","","0","","","","","0","",""
"155501","","Kirkkokatu 6 L","60.4678258396274","26.9453209869504","2","","0","","","","","0","",""
"155502","","Kirkkokatu 26 L","60.4647068161885","26.9377280893757","2","","0","","","","","0","",""
"155503","","Kotkantie 2 L","60.4653143069094","26.926743693943","2","","0","","","","","0","",""
"155504","","Kotkantie 1 I","60.4653173870611","26.9276303258698","2","","0","","","","","0","",""
"155505","","Mäntykatu I","60.4520754519335","26.9463364632558","2","","0","","","","","0","",""
"155506","","Tammikatu 16 P","60.4538867250923","26.9464241228674","2","","0","","","","","0","",""
"155507","","Tammikatu 28 P","60.4553740026637","26.9449592338254","2","","0","","","","","0","",""
"155508","","Puistotie P","60.4591990530671","26.9381513875581","2","","0","","","","","0","",""
"155509","","Puistotie 4 E","60.4600313264405","26.9385390220571","2","","0","","","","","0","",""
"155510","","Kuusisenkatu 5 I","60.4572626524147","26.9356219172487","2","","0","","","","","0","",""
"155511","","Kymenlaaksonkatu 32 E","60.4595222377442","26.9321680447765","2","","0","","","","","0","",""
"155513","","Koulukatu 16 E","60.4628559170436","26.9348736355487","2","","0","","","","","0","",""
"155514","","Kotkankatu 18 P","60.464235219322","26.9355008075795","2","","0","","","","","0","",""
"155515","","Korkeavuorenkatu 10 L","60.4642673867144","26.934435871355","2","","0","","","","","0","",""
"155516","","Mukasentie 94 E","60.5419784461217","26.9034727571072","2","","0","","","","","0","",""
"155517","","Kotkantie 8 E","60.4707022734374","26.9224937890644","2","","0","","","","","0","",""
"155518","","Kotkantie 18 L","60.4725856741214","26.9202469055036","2","","0","","","","","0","",""
"155519","","Karhuvuorentie P","60.4870411145044","26.8529657220312","2","","0","","","","","0","",""
"155520","","Kotkantie E","60.4869936057944","26.9048060171156","2","","0","","","","","0","",""
"155521","","Vesitorninkatu E","60.5146820147498","26.9352410948219","2","","0","","","","","0","",""
"155522","","Mukasentie P","60.5490808496772","26.9022391371977","2","","0","","","","","0","",""
"155523","","Mukasentie 178 E","60.5489969766009","26.9022626705583","2","","0","","","","","0","",""
"155524","","Kotkantie P","60.4878890133859","26.9044280777538","2","","0","","","","","0","",""
"155525","","Allintie 31 E","60.487661011624","26.8992649040817","2","","0","","","","","0","",""
"155526","","Allintie 20 P","60.4871050893543","26.8996614210822","2","","0","","","","","0","",""
"155527","","Langinkoskentie 1 L","60.4874811275035","26.9030670382656","2","","0","","","","","0","",""
"155528","","Langinkoskentie I","60.4878284011436","26.901019510152","2","","0","","","","","0","",""
"155529","","Allintie P","60.4893131010044","26.8981256700194","2","","0","","","","","0","",""
"155530","","Langinkoskentie L","60.4884295330745","26.8972970142758","2","","0","","","","","0","",""
"155531","","Langinkoskentie L","60.4882642526883","26.8915087140699","2","","0","","","","","0","",""
"155532","","Langinkoskentie I","60.4883145026151","26.8919009773425","2","","0","","","","","0","",""
"155533","","Langinkoskentie L","60.4871779817659","26.8826261817605","2","","0","","","","","0","",""
"155534","","Langinkoskentie I","60.4871247729427","26.8821949002727","2","","0","","","","","0","",""
"155535","","Ruonalantie E","60.4851325242028","26.880433585251","2","","0","","","","","0","",""
"155536","","Mussalontie E","60.4794560377623","26.8742321932406","2","","0","","","","","0","",""
"155537","","Mussalontie L","60.4795436685503","26.8741814306826","2","","0","","","","","0","",""
"155538","","Allintie 45 E","60.4907710420527","26.8971188994813","2","","0","","","","","0","",""
"155539","","Valliniemenkatu L","60.4979326553523","26.9665765938663","2","","0","","","","","0","",""
"155540","","Valliniemenkatu I","60.4979924237185","26.9668314293238","2","","0","","","","","0","",""
"155541","","Hallantie E","60.5027275942612","26.9624178027636","2","","0","","","","","0","",""
"155542","","Turvalantie E","60.5073195119991","26.9055312505079","2","","0","","","","","0","",""
"155543","","Metsäkulmankatu E","60.504662975526","26.9683110537047","2","","0","","","","","0","",""
"155544","","Metsäkulmankatu E","60.5022717272184","26.9708696921126","2","","0","","","","","0","",""
"155545","","Metsäkulmankatu P","60.5027937031767","26.9703018522225","2","","0","","","","","0","",""
"155546","","Hallantie E","60.5000074773665","26.96676057282","2","","0","","","","","0","",""
"155547","","Hallantie P","60.5010776220771","26.9652094318535","2","","0","","","","","0","",""
"155548","","Tapiontie P","60.5034386404432","26.9618934520494","2","","0","","","","","0","",""
"155549","","Östringinkatu E","60.5037427853337","26.9638784914281","2","","0","","","","","0","",""
"155550","","Östringinkatu L","60.5043705659857","26.9660727916441","2","","0","","","","","0","",""
"155551","","Suulisniemenkatu L","60.4979541872779","26.9704311597046","2","","0","","","","","0","",""
"155552","","Suulisniemenkatu I","60.4979237731615","26.9705964333717","2","","0","","","","","0","",""
"155553","","Aatteenkatu E","60.4992024914","26.9725252953281","2","","0","","","","","0","",""
"155554","","Kenttäkatu I","60.4996461470863","26.9731750485443","2","","0","","","","","0","",""
"155555","","Tapiontie E","60.507900905896","26.9645118944782","2","","0","","","","","0","",""
"155556","","Mällinkatu I","60.5134480019346","26.9512689281558","2","","0","","","","","0","",""
"155557","","Mällinkatu L","60.514089499035","26.9486350416902","2","","0","","","","","0","",""
"155558","","Ratakatu P","60.5145613958945","26.9461422770359","2","","0","","","","","0","",""
"155559","","Ratakatu E","60.5147978117996","26.9461869168206","2","","0","","","","","0","",""
"155560","","Ratakatu P","60.5165689422481","26.9459733471268","2","","0","","","","","0","",""
"155561","","Ratakatu E","60.5166487863326","26.9459175314336","2","","0","","","","","0","",""
"155562","","Ratakatu E","60.5179946841289","26.9445167593473","2","","0","","","","","0","",""
"155563","","Tikankatu I","60.5185695902323","26.9449227288152","2","","0","","","","","0","",""
"155564","","Hallantie E","60.4981781372804","26.9689265288445","2","","0","","","","","0","",""
"155565","","Rajakalliontie P","60.447973702192","26.8771759247534","2","","0","","","","","0","",""
"155566","","Rajakalliontie E","60.4475503587037","26.8779796226821","2","","0","","","","","0","",""
"155567","","Jänskäntie L","60.4445797516796","26.8913843660168","2","","0","","","","","0","",""
"155568","","ei nimeä","60.442752538767","26.8991092842686","2","","0","","","","","0","",""
"155571","","Tapiontie P","60.5085475709708","26.9649395313011","2","","0","","","","","0","",""
"155572","","Mällinkatu I","60.514082112136","26.9587710685998","2","","0","","","","","0","",""
"155573","","Mällinkatu L","60.5138978841454","26.9569673374256","2","","0","","","","","0","",""
"155574","","Muuralankuja 4 L","60.5205917057624","26.9543241234635","2","","0","","","","","0","",""
"155575","","Muuralankuja P","60.5210720367419","26.9561622978169","2","","0","","","","","0","",""
"155576","","Muuralankuja L","60.5219170882659","26.959138742775","2","","0","","","","","0","",""
"155577","","Muuralankuja 17 I","60.5222970907033","26.9609633247753","2","","0","","","","","0","",""
"155578","","Ahlströmintie I","60.5138136557567","26.9349324682399","2","","0","","","","","0","",""
"155579","","Turvalantie P","60.5112848812689","26.9019716034798","2","","0","","","","","0","",""
"155580","","Turvalantie E","60.5103448313475","26.902791944479","2","","0","","","","","0","",""
"155581","","Tikankatu L","60.5198790901117","26.9478801023042","2","","0","","","","","0","",""
"155582","","Mussalontie 428 P","60.467964438822","26.8784303341805","2","","0","","","","","0","",""
"155583","","Mussalontie P","60.4654590473124","26.8804958298669","2","","0","","","","","0","",""
"155584","","Mussalontie 428 E","60.466502153293","26.8794348896019","2","","0","","","","","0","",""
"155585","","Mussalontie E","60.4644111959174","26.881606796868","2","","0","","","","","0","",""
"155586","","Harjantauksentie L","60.4605188549261","26.8830854883273","2","","0","","","","","0","",""
"155587","","Mussalontie E","60.4607841112122","26.8854847261822","2","","0","","","","","0","",""
"155588","","Mussalontie E","60.4574779576806","26.8890093193433","2","","0","","","","","0","",""
"155589","","Merituulentie I","60.4296786499054","26.9032530734675","2","","0","","","","","0","",""
"155590","","Turvalantie P","60.5074643572532","26.9054028638518","2","","0","","","","","0","",""
"155591","","Tikankatu I","60.5205338850944","26.9493313087719","2","","0","","","","","0","",""
"155592","","Kalamiehentie I","60.5303679042196","26.9700742228483","2","","0","","","","","0","",""
"155593","","Hiidenkirnuntie L","60.5309065770027","26.9634369231545","2","","0","","","","","0","",""
"155594","","Karhuvuorentie E","60.4941266097109","26.8566760234181","2","","0","","","","","0","",""
"155595","","ei nimeä","60.4943045728905","26.8568088206086","2","","0","","","","","0","",""
"155596","","Karhuvuorentie P","60.4927201639293","26.8564082800942","2","","0","","","","","0","",""
"155597","","Karhuvuorentie E","60.4919483831426","26.8557315397855","2","","0","","","","","0","",""
"155598","","Karhuvuorentie L","60.4803680438456","26.8655628854323","2","","0","","","","","0","",""
"155599","","Aittakorventie L","60.4946727722367","26.8587876287628","2","","0","","","","","0","",""
"155600","","Aittakorventie I","60.4947347687809","26.8621224255622","2","","0","","","","","0","",""
"155601","","Karhuvuorentie E","60.4906372821816","26.8544935619641","2","","0","","","","","0","",""
"155602","","Karhuvuorentie E","60.4838560914751","26.8566364332288","2","","0","","","","","0","",""
"155603","","Sunilantie P","60.501412728578","26.9533099969294","2","","0","","","","","0","",""
"155604","","Sunilantie E","60.5007513858632","26.9538534458869","2","","0","","","","","0","",""
"155605","","Ratakatu P","60.5108342688969","26.9457430726399","2","","0","","","","","0","",""
"155606","","Ratakatu E","60.5111546915019","26.9457231988678","2","","0","","","","","0","",""
"155607","","Ristinkalliontie / Hillerinkatu E","60.5296985522658","26.9509622213282","2","","0","","","","","0","",""
"155608","","Hiidenkirnuntie / Lautakatontie P","60.5354746099139","26.951123910561","2","","0","","","","","0","",""
"155609","","Hiidenkirnuntie / Lautakatontie E","60.5354145189671","26.9511822090078","2","","0","","","","","0","",""
"155610","","Ristinkalliontie / Hiidenkirnuntie E","60.5326359257202","26.9554739707248","2","","0","","","","","0","",""
"155611","","Ristinkalliontie / Hiidenkirnuntie I","60.5338275717314","26.9578162615899","2","","0","","","","","0","",""
"155612","","Hiidenkirnuntie / Sopulinkatu P","60.5337662018815","26.9528625611297","2","","0","","","","","0","",""
"155613","","Kymintie P","60.5197677015568","26.8976777148513","2","","0","","","","","0","",""
"155614","","Kymintie E","60.5192042508501","26.8969037066631","2","","0","","","","","0","",""
"155615","","Ahlströmintie L","60.5131134012849","26.9329257327727","2","","0","","","","","0","",""
"155616","","Jylppy th E","60.4959103009318","26.9000752597368","2","","0","","","","","0","",""
"155617","","Jylppy th P","60.4967769324016","26.9011416028208","2","","0","","","","","0","",""
"155618","","Harjantauksentie I","60.4605523614384","26.883199623927","2","","0","","","","","0","",""
"155619","","Harjantauksentie E","60.4592082712981","26.87679399689","2","","0","","","","","0","",""
"155620","","Harjantauksentie I","60.4595490261142","26.8783121579353","2","","0","","","","","0","",""
"155621","","Harjantauksentie P","60.4571027442988","26.8763155368334","2","","0","","","","","0","",""
"155622","","Ristiniementie L","60.446736946158","26.9067190149354","2","","0","","","","","0","",""
"155623","","ei nimeä","60.4504806184095","26.8955111082087","2","","0","","","","","0","",""
"155624","","Mussalontie 548 E","60.4521692499994","26.8945320772354","2","","0","","","","","0","",""
"155625","","Mussalontie E","60.4550233587268","26.8916183775537","2","","0","","","","","0","",""
"155626","","ei nimeä","60.4557455355155","26.8908950394699","2","","0","","","","","0","",""
"155627","","Rajalliontie 4 L","60.4572004210847","26.8866408962469","2","","0","","","","","0","",""
"155628","","Peurantie 31 E","60.4983725905364","26.8910547227824","2","","0","","","","","0","",""
"155629","","Peurantie 32 I","60.4987039340183","26.8917629368459","2","","0","","","","","0","",""
"155630","","Kärpäntie 5 E","60.4995564415568","26.893554324389","2","","0","","","","","0","",""
"155631","","Kärpäntie 6 P","60.4995823874657","26.8939202342449","2","","0","","","","","0","",""
"155632","","Karhulantie P","60.5181838443042","26.9272906866575","2","","0","","","","","0","",""
"155633","","Karhulantie P","60.5209234603097","26.9258870944329","2","","0","","","","","0","",""
"155634","","Karhulantie E","60.520502590125","26.926298896805","2","","0","","","","","0","",""
"155635","","Lautakatontie / Sahrankatu L","60.5342955808537","26.94177567265","2","","0","","","","","0","",""
"155636","","Lautakatontie / Rosokatu L","60.5352387287898","26.9458935258994","2","","0","","","","","0","",""
"155637","","Ahlströmintie E","60.5103686007487","26.9293742058765","2","","0","","","","","0","",""
"155638","","Kyminlinnantie L","60.5147475607462","26.9248758667652","2","","0","","","","","0","",""
"155639","","Kalamiehentie 1 I","60.5294872123208","26.9663793184763","2","","0","","","","","0","",""
"155640","","Hiidenkirnuntie P","60.5243106780862","26.9692365914468","2","","0","","","","","0","",""
"155641","","Hiidenkirnuntie E","60.526554111882","26.9672372758535","2","","0","","","","","0","",""
"155642","","Hiidenkirnuntie P","60.5273243992204","26.966279334281","2","","0","","","","","0","",""
"155643","","Hiidenkirnuntie E","60.5284963062437","26.9656013972573","2","","0","","","","","0","",""
"155644","","Harjantauksentie E","60.4559055991746","26.8779722926546","2","","0","","","","","0","",""
"155645","","Rajakalliontie 15 I","60.4552815041074","26.8804304956402","2","","0","","","","","0","",""
"155646","","Rajakalliontie 12 L","60.4553704436048","26.8808955992076","2","","0","","","","","0","",""
"155647","","Munsaarentie P","60.4719398761055","26.8925743676864","2","","0","","","","","0","",""
"155648","","Kalevantie L","60.5129744210161","26.9167327973594","2","","0","","","","","0","",""
"155649","","Kalevantie I","60.5129516980374","26.9163001487701","2","","0","","","","","0","",""
"155650","","Kalevantie E","60.5139657459857","26.9062839844374","2","","0","","","","","0","",""
"155651","","Kotkantie E","60.4739226859235","26.9169638629253","2","","0","","","","","0","",""
"155652","","Kotkantie P","60.4749291783834","26.9167527568478","2","","0","","","","","0","",""
"155653","","Heponiementie L","60.4755288658879","26.8715802163466","2","","0","","","","","0","",""
"155654","","Heponiementie I","60.4749707961172","26.8728774543129","2","","0","","","","","0","",""
"155655","","Heponiementie L","60.4746546008216","26.8743751817311","2","","0","","","","","0","",""
"155656","","Mussalontie E","60.4742756859235","26.8770801457442","2","","0","","","","","0","",""
"155657","","Mussalontie P","60.4752685098491","26.8765347762936","2","","0","","","","","0","",""
"155658","","Munsaarentie I","60.4748299073147","26.8783275777153","2","","0","","","","","0","",""
"155659","","Munsaarentie 34 I","60.4753371594422","26.8826766139656","2","","0","","","","","0","",""
"155660","","Munsaarentie L","60.4753397205731","26.8828825054889","2","","0","","","","","0","",""
"155661","","Munsaarentie P","60.4742797053018","26.8893417298118","2","","0","","","","","0","",""
"155662","","Munsaarentie E","60.4740542121602","26.8896311890968","2","","0","","","","","0","",""
"155665","","Hallantie P","60.4904793722352","26.9652630227868","2","","0","","","","","0","",""
"155666","","Hallantie E","60.4905667689869","26.9652318767683","2","","0","","","","","0","",""
"155667","","Kotkantie P","60.4827357159597","26.9104226585701","2","","0","","","","","0","",""
"155668","","Kotkantie-Takojantie risteys P","60.479494198493","26.9128622217208","2","","0","","","","","0","",""
"155669","","Kotkantie  Kymenlaakson keskussairaala E","60.4780632984973","26.9139866771771","2","","0","","","","","0","",""
"155670","","ei nimeä","60.4785140191174","26.9274475169528","2","","0","","","","","0","",""
"155671","","ei nimeä","60.4785330650641","26.9273716480907","2","","0","","","","","0","",""
"155672","","Hietasentie 3 I","60.4776612603693","26.9267907914172","2","","0","","","","","0","",""
"155673","","Kotkantie E","60.4816065149144","26.9112674618531","2","","0","","","","","0","",""
"155674","","Allintie 7 I","60.4825536933448","26.9062674608815","2","","0","","","","","0","",""
"155675","","Allintie L","60.4829850310583","26.9051868193032","2","","0","","","","","0","",""
"155676","","Allintie 23 E","60.4857728459978","26.9011701371697","2","","0","","","","","0","",""
"155677","","Allintie P","60.4851170050114","26.9020100595016","2","","0","","","","","0","",""
"155678","","Allintie I","60.4822386806836","26.9093561494313","2","","0","","","","","0","",""
"155679","","Allintie 2 L","60.4822403666457","26.9086180237073","2","","0","","","","","0","",""
"155680","","Sinikellontie L","60.5357129269312","26.97882887695","2","","0","","","","","0","",""
"155681","","Otsolantie P","60.5365000208359","26.9797613169725","2","","0","","","","","0","",""
"155682","","Karhulantie E","60.5254310723854","26.9230121589563","2","","0","","","","","0","",""
"155683","","Karhulantie P","60.5263055106185","26.9224032602466","2","","0","","","","","0","",""
"155684","","Santalahdentie E","60.4376376819461","26.8817617116176","2","","0","","","","","0","",""
"155685","","Santalahdentie P","60.4380694389847","26.882232963936","2","","0","","","","","0","",""
"155686","","Santalahdentie P","60.4361493380882","26.8816193918867","2","","0","","","","","0","",""
"155687","","Santalahdentie E","60.4363254918063","26.8815266585206","2","","0","","","","","0","",""
"155688","","Santalahdentie P","60.4364125367526","26.8613803699832","2","","0","","","","","0","",""
"155689","","Mukasentie P","60.5425924548011","26.9040765158827","2","","0","","","","","0","",""
"155690","","Haukkavuorenkatu E","60.4590881829476","26.9276011845838","2","","0","","","","","0","",""
"155691","","Haukkavuorenkatu 20 P","60.4592192820784","26.9274259954349","2","","0","","","","","0","",""
"155692","","Kuusisenkatu I","60.4576664765144","26.930522126578","2","","0","","","","","0","",""
"155693","","Urheilijankatu 15 I","60.4541543042305","26.9397478459869","2","","0","","","","","0","",""
"155694","","Haapatie I","60.4522254150792","26.9437265250724","2","","0","","","","","0","",""
"155695","","Lautakatontie / Sahrankatu I","60.5343655012485","26.9419397641617","2","","0","","","","","0","",""
"155696","","Lautakatontie / Rosokatu I","60.5351842391755","26.9460425388344","2","","0","","","","","0","",""
"155697","","Mukasentie 242 E","60.5544367333417","26.8986415602466","2","","0","","","","","0","",""
"155698","","Matkamiehentie I","60.5023728979927","26.8894890890674","2","","0","","","","","0","",""
"155699","","Matkamiehentie L","60.5024279057268","26.8896538337948","2","","0","","","","","0","",""
"155700","","Karhuvuorentie I","60.4802400777227","26.8680486158814","2","","0","","","","","0","",""
"155701","","Heponiementie E","60.4794931662248","26.8668141814479","2","","0","","","","","0","",""
"155702","","Heponiementie P","60.4773507012825","26.8678722306987","2","","0","","","","","0","",""
"155703","","Heponiementie E","60.4770644161845","26.8683304033339","2","","0","","","","","0","",""
"155704","","Aittakorventie L","60.4948098672738","26.8657968636387","2","","0","","","","","0","",""
"155705","","Aittakorventie I","60.4948332759836","26.8669742304966","2","","0","","","","","0","",""
"155706","","Rajakalliontie P","60.4518428439308","26.8777963919819","2","","0","","","","","0","",""
"155707","","Rajakalliontie E","60.4507392079251","26.8772018711919","2","","0","","","","","0","",""
"155708","","Rajakalliontie I","60.4442762067579","26.8873163419205","2","","0","","","","","0","",""
"155709","","Turvalantie E","60.5139006846528","26.8991993291163","2","","0","","","","","0","",""
"155710","","Kotkantie I","60.4727539856038","26.9197883989285","2","","0","","","","","0","",""
"155711","","Koivulantie I","60.5203446301036","26.8708849966439","2","","0","","","","","0","",""
"155712","","ei nimeä","60.5341688940342","26.9727488889758","2","","0","","","","","0","",""
"155713","","ei nimeä","60.53462794949","26.9738903413956","2","","0","","","","","0","",""
"155715","","Ahlströmintie P","60.5111234019616","26.9306798115235","2","","0","","","","","0","",""
"155716","","Kotkantie 8 P","60.4704853987698","26.9225619025663","2","","0","","","","","0","",""
"155717","","Karhuvuorentie P","60.4908168655737","26.8546629759242","2","","0","","","","","0","",""
"155718","","Karhuvuorentie P","60.4826164826252","26.8582547449567","2","","0","","","","","0","",""
"155719","","Karhuvuorentie E","60.481666492643","26.8595012393068","2","","0","","","","","0","",""
"155720","","Kyminlinnantie I","60.5151314668923","26.92622104089","2","","0","","","","","0","",""
"155721","","Karhulantie E","60.517208700084","26.9279292459537","2","","0","","","","","0","",""
"155722","","Hiidenkirnuntie / Muurahaistie L","60.5322001300363","26.9590135477178","2","","0","","","","","0","",""
"155723","","Kotkantie P","60.468466317328","26.9220704480024","2","","0","","","","","0","",""
"155724","","Kotkantie E","60.4689323604327","26.922264353723","2","","0","","","","","0","",""
"155725","","Ristinkalliontie / Hillerinkatu I","60.5304900838155","26.9527518073217","2","","0","","","","","0","",""
"155726","","Kotkantie-Keisarinmajantie risteys E","60.4940797032054","26.8985113731629","2","","0","","","","","0","",""
"155727","","Allintie 53 E","60.4925186227267","26.8958998758339","2","","0","","","","","0","",""
"155728","","Allintie P","60.492388704803","26.8959955972974","2","","0","","","","","0","",""
"155729","","Allintie 57 E","60.4940229225394","26.8950039130758","2","","0","","","","","0","",""
"155730","","Peurantie 7 E","60.4965058176765","26.8909120324628","2","","0","","","","","0","",""
"155731","","Peurantie 20 P","60.4972699679876","26.8906175707111","2","","0","","","","","0","",""
"155732","","Huumantie E","60.5027237948674","26.9023167472162","2","","0","","","","","0","",""
"155733","","Kalamiehentie 25 I","60.5306956362726","26.9730859001478","2","","0","","","","","0","",""
"155734","","Kalamiehentie L","60.5306688283361","26.9728167762684","2","","0","","","","","0","",""
"155735","","ei nimeä","60.5332241478826","26.9692632763252","2","","0","","","","","0","",""
"155736","","Ratakatu P","60.507344934149","26.9464697073254","2","","0","","","","","0","",""
"155737","","Ratakatu E","60.5076104389683","26.9464371376353","2","","0","","","","","0","",""
"155738","","Koivulantie L","60.5203060478669","26.8755244376679","2","","0","","","","","0","",""
"155739","","Koivulantie I","60.5201528589441","26.8779950888246","2","","0","","","","","0","",""
"155740","","Kotkantie 60 P","60.4931208952195","26.8990778189743","2","","0","","","","","0","",""
"155741","","Allintie P","60.4913726131955","26.8966886463425","2","","0","","","","","0","",""
"155742","","Valajantie 2 I","60.4937448973307","26.9065012290462","2","","0","","","","","0","",""
"155743","","Valajantie 7 L","60.4935770266954","26.9074589527347","2","","0","","","","","0","",""
"155744","","Muuralankuja 41 L","60.5232960246828","26.9658486488381","2","","0","","","","","0","",""
"155745","","Koivulantie L","60.5199534572091","26.8803903823843","2","","0","","","","","0","",""
